,TweetID,HandLabel,AnnotatorID,Tweet
26959,4.256852677819228e+17,Neutral,26.0,b92 - vesti - za njih do skoro niko nije znao
26960,4.256854007329587e+17,Neutral,26.0," to je bolja varijanta, nego ona češća - da zna lepo da kaže, a ne voli!"
26961,4.256856160521462e+17,Negative,39.0, ma daj bre!!!
26963,4.256859040456376e+17,Negative,57.0, legendo!  nosi se u pm zajedno sa biberom!
26967,4.256864578028462e+17,Neutral,57.0," šta fb poveže, ne bi mogao da smisli ni  taja"
26968,4.2568652557858816e+17,Neutral,57.0,uzdah... nesvesno
26970,4.2568678918639206e+17,Negative,46.0, neki ljudi su toliko emotivni da mi se ide u wc.
26981,4.256882134294487e+17,Neutral,57.0,pečenje u najavi ;-)
26982,4.256883307353211e+17,Positive,46.0,np ne lomite mi bagrenje
26986,4.256893830027182e+17,Negative,39.0,"majka i tata pričaju na skype i pita ga majka jel spavaš na mojoj strani kreveta, da ti miriše na mene? 
misim se brate odrastite"
26990,4.256899733548114e+17,Neutral,56.0,zabranjeni grad
26993,4.256903553216758e+17,Positive,57.0,"""pera je prošle godine napravio taj potez, presekao i ušao u stručni štab partizana. dobro mu stoji odelo"", dušan kecman )"
26999,4.256914585662505e+17,Negative,56.0,"red bi bilo da januković izvede tenkove na ulicu i završi posao, ovo već smara."
27002,4.2569186545606246e+17,Neutral,57.0, pa ces da jebes u bulju
27003,4.256920550511944e+17,Neutral,56.0,"košarkaši krejtona ubacili su čak 21 trojku na gostovanju u filadelfiji, gde su sinoć demolirali 4-rangiranu..."
27005,4.256922471121715e+17,Negative,57.0,"taj jedan portal koji opljune, unakazi, iskasapi, iseče, oblati, ocrni, satanizuje sve živo... -/"
27009,4.256931766919496e+17,Positive,26.0,haj houps!
27010,4.2569325512546304e+17,Neutral,26.0,"na tw 80% ""uticajnih"" su likovi koji nisu oni kojima se predstavljaju. milosevic,pantela,mileva,suntavilo, evo ga sad i kristijan....."
27011,4.2569350984134656e+17,Neutral,56.0,ni u wc ne idem bez telefona
27012,4.256935775160484e+17,Negative,57.0,"danas u eu parlamentu
hrvati traži da srbija plati ratnu odštetu

dragčeta za pregovarača"
27014,4.2569377427963904e+17,Negative,57.0,"gde su i šta radu? 
negde u srbiji u novoj garniseri, s novim brojilom i novim računom"
27016,4.256939403153531e+17,Negative,57.0,nišlija protestovao sam na trgu zbog računa za struju!
27017,4.2569403675039334e+17,Neutral,57.0,zaista se trudim da ne budem normalna.
27018,4.2569414809276416e+17,Neutral,57.0, videla sam da si tamo. kako je?
27019,4.256942297345024e+17,Negative,46.0,"koliko su vama smešne huliganke, toliko su meni i huligani, jer goksi ne podvaja na polnoj osnovi!"
27020,4.256946559726428e+17,Negative,39.0," spasojevic akademik novi preds. opštine voždovac - diplomirao na akademiji za fudbal, dipl. rad ""klizeći sa dve noge"", specijalist…"
27024,4.256950766571684e+17,Neutral,56.0,"zgazila bih te ko bubu ta me misao progoni,samo da smislim da l ce biti buba svaba sto puca ili komarac sto se u delovima raspada"
27026,4.2569532868829594e+17,Neutral,57.0, ne ispusta se zlatna koka tako lako.
27031,4.256958155802747e+17,Neutral,57.0,"koliko sam umorna,mrzi me na trening da odem o"
27033,4.256962141607813e+17,Negative,39.0,"odrastam u nezdravoj sredini, i to je moj problem"
27037,4.2569666698204365e+17,Neutral,57.0, zivot je vaganje izmedju 'grize me savest' i 'toliko mi je dobro da me zabole za sve'
27038,4.256968087159726e+17,Negative,57.0,"možda su žuti bili (a jesu) najveći lopovi u istoriji, ali ovi sada su nabahatiji sa kvalitetom komunalnih usluga prema svom gradjanstvu."
27039,4.256968970899333e+17,Neutral,57.0,e tv odmor za mozak dobre ribe i frajeri neki kao poznati a glupi i ograniceni pucanje od smeha
27040,4.256969837442744e+17,Neutral,56.0,"ne da mi da vas fejvujem,a znam da limit nije.samo tako nastavi,zizi ce da bije."
27041,4.256971671230505e+17,Neutral,57.0, xaxaxaxa. i da ga kupim nemam gde da ga smestim. kod tebe ima vise mesta ) ali cu se raspitati za tretmane u kcs
27043,4.256973619526615e+17,Neutral,57.0,najvise tviteva smislim dok spavam
27047,4.256982810257285e+17,Neutral,26.0,znači  nije tačno da si skakao jk po sisama? znao sam da laže...bila bre ravna k'o daska d
27048,4.256983498752041e+17,Neutral,39.0, ma toliko provodim vremena na tviteru da sam uvezbi bez drzanja ;)
27049,4.256984512641106e+17,Neutral,56.0," sva ona pisma što su hariju poslata su zapravo naša.e zato mi sad blejkamo ovde,a ne na hogvorstu"
27051,4.256986412241715e+17,Negative,57.0,"np viki miljković - mahi mahi
++++++"
27052,4.2569875703688806e+17,Negative,57.0,a mene sada interesuje zasto na rts-u pise onako retardirano olywer mandic
27055,4.2569912739813376e+17,Positive,57.0,"neki su me ovde navikli na fejvove, mogu reći razmazili"
27056,4.256991973511209e+17,Neutral,57.0,hteo sam da kazem svinja i jebote
27057,4.2569934642048614e+17,Negative,46.0,"  nemam pojmaaa, ne sećam se ničega preko 10 valjda"
27060,4.2570000535863296e+17,Negative,26.0," neka eu direktno pregovara sa arapima..ovi ""naši"" se i onako ne pitaju ništa."
27061,4.257000819172393e+17,Neutral,39.0,covek je deo polnog organa
27070,4.2570098428359885e+17,Negative,46.0,"mafija spalila trogodišnje dete

tragedija."
27072,4.2570139123215974e+17,Neutral,26.0," -mama zasto jedino ja ne mogu
-videces kad budes imala svoju decu 

svaki put"
27074,4.25701580143616e+17,Negative,39.0, umiljato jagnje koje bi da sisa i arapima i usa i eu i rusima i kinezima ..završi na ražnju.
27078,4.2570208206718566e+17,Negative,57.0,kaže gicakomandos ovo je navažniji dan od drugog svetskog rata...evo ja sam se setio nekoliko važnijih
27079,4.2570224614876365e+17,Neutral,56.0, sasa baš sam se pitao zašto nije probao inside-in.
27080,4.2570237594147226e+17,Neutral,57.0, pa baš u crveno? ***
27082,4.257025879048479e+17,Neutral,57.0," kljajic dve devojke koje piju staropramen 0,33 još od prve smene, i lik koji pije kavu od pet ^^"
27084,4.2570324970727424e+17,Neutral,26.0,"koliko glupe primere za metode imam, umesto ocene sutra ću na ispitu dobiti šamarčinu"
27085,4.2570333517423e+17,Neutral,26.0,seka aleksić niže rekorde prešišala jelenu karleušu na fejsbuku! (foto) seka aleksić odavno slovi za pevačicu...
27086,4.257034645559296e+17,Negative,39.0,nikad necu razumeti zasto ne fejvujete onog koga volite da citate.
27087,4.257035417734349e+17,Neutral,56.0, izgleda da je bliz zena sa poklon nozem izasla samo za bg izdanje.
27088,4.2570369908043366e+17,Positive,57.0,odavno bolji film nisam gledao ! n0.1 
27089,4.257039127973724e+17,Neutral,57.0, skoro sam počeo
27091,4.2570416919937434e+17,Neutral,57.0," vukcevic pa fantasticno sve se uklapa, pa to se na kraju da samo nekom rodjenom spancu na lekturu"
27092,4.2570433437906125e+17,Neutral,57.0,mama oce li vise te palacinke
27094,4.25704562495062e+17,Positive,46.0, ) uslov svih uslova
27095,4.257050353399562e+17,Negative,39.0, pa kuda ide ovaj svet?!!
27097,4.257052060061737e+17,Negative,26.0,poslednji decko koji me je muvao je bio mutav pa zato imam trip da mi je i kras mutav al valjda nije
27098,4.2570533547137024e+17,Negative,39.0,"ako neko ne razume moj humor, sto jednom rece glumac milan vasic, onda nemamo o cemu da razgovaramo."
27099,4.257053986715361e+17,Negative,56.0,"danas mi se bas ne tvituje
sta se dogadja???"
27101,4.257056233641943e+17,Neutral,57.0,subway se okrenuo “gif” ilustracijama kako bi povećao interakciju na društvenim mrežama  via 
27102,4.2570574595568845e+17,Positive,57.0, plačem oni su hit
27105,4.25706195421524e+17,Negative,57.0," ne znam da li ste primetili, ali predstavnici bivše vlasti (funkcioneri iz ds-a), ne mogu očima videti jelka kacina. a …"
27106,4.2570630317318144e+17,Negative,57.0, nije lepo to od njih
27107,4.257064201561293e+17,Negative,46.0,"vreme kao što je bilo danas, da se ne menja do proleća, jer prija mojim sinusima hvala."
27108,4.257070039994286e+17,Negative,39.0,jebala vas evropska unija
27109,4.257072110931927e+17,Neutral,26.0,a mecir je bio maltene ultra desni i krajnji nacionalists...ali promenio mentalni sklop slovaka i uradio reforme....
27110,4.257073280090153e+17,Positive,26.0,"seefeld (1.200 m n/v)-skijalište u austrijskoj pokrajni tirol,važi za idealnu destinaciju za ljubitelje mirnog odmora"
27111,4.257074212530053e+17,Neutral,39.0, tri puta dnevno punim i ne znam stvarno sta da ukinem od aplikacija da smanjim punjenje bar za jedno
27112,4.257075431688438e+17,Neutral,56.0,znaci moze se ali moramo se menjati a vlada mora da uradi reforme..ne mozemo samo na recima da udjemo u eu
27113,4.257077034331996e+17,Neutral,57.0,strast je kad ti telo gori na svim mestima koja ti on u datom trenutku ne dodiruje
27115,4.25707849805611e+17,Neutral,57.0,"pogledam kroz prozor, vreme uzas, a meni u glavi zumi zumi zu"
27116,4.257079704841339e+17,Neutral,56.0,"moram da opsujem,jer to karakterise nas srbe !"
27119,4.257083246683341e+17,Neutral,57.0, smijem li da posudim sliku?
27120,4.257084826128425e+17,Negative,46.0,ne mogu interesne grupe da kroje kapu svim građanima srbije. saša radulović.
27121,4.2570887901231514e+17,Negative,39.0,"za sedam godina vladavine u ilirskim provincijama, napoleonov guverner maršal ogist marmon uspostavio je građanski sud.
kod nas nema marmona"
27122,4.257089879219937e+17,Neutral,26.0, mi imamo sistem sa ogromnim brojem parazita koji žive na leđima društva i mi kao društvo propadamo. saša radulović za danas
27130,4.257098129541898e+17,Positive,57.0,"vraćaju se sa dečijeg rođendana.otvaram vrata.čekam.ori se hodnik zgrade od njenog pevanja.dolazi do mene,zagrli me, kaže ""gde si bre tata""!"
27132,4.2571008622526874e+17,Negative,46.0,"meni je trebalo 2,5 meseci da postavim novog direktora agencije za privatizaciju. saša radulović za danas"
27134,4.2571062521012224e+17,Positive,26.0,ima svetla u tunelu voz
27136,4.2571086093459046e+17,Neutral,39.0,"pijem kafu, pored mene sveća, nije romantika, zbog nestanka struje je..."
27138,4.257110301621944e+17,Neutral,57.0,"i posle kako da ne obrišem tvit kad ga niko ne fejvuje 23 sekunde, ispašću glupa ("
27140,4.2571132735799296e+17,Neutral,57.0," hg-istina...ne samo da je nema, nego je i lako prepoznamo ..jer ...retkost"
27141,4.257115828158669e+17,Neutral,56.0,jao koliko su svi dosadni i onda zasto su mi ozenjeni ciljna grupa
27144,4.257120810068869e+17,Neutral,57.0,oke lonac kafe i spremanje ispita
27147,4.2571278579718144e+17,Neutral,26.0," berta reče da je nije moguće da potpiše za vas,  a ne da zvezda nije pokušala da ga dovede"
27148,4.2571293153204634e+17,Neutral,26.0,"ko koči reforme, kako sarađuje sa krstićem, da li osniva  partiju i o aktuelnim problemima, radulović za danas  …"
27149,4.257129843676938e+17,Positive,39.0," mcz lukić je to radio iz (pogrešnih) uverenja, ne iz zle namere, za razliku od ovih. ovo nije pravdanje lukića, nego bes na ove."
27151,4.257131944016896e+17,Neutral,57.0,zamalo bivsem da lajkujem i komentarisem sliku na kojoj je druga osoba juuuu pu pu puuuu
27152,4.2571330537077146e+17,Neutral,57.0, idem časkom do opštine da se oženim ovim člankom...
27155,4.257136512117023e+17,Neutral,57.0, ma more i pritisak mi skoči...dobro sam i ovo napisao.
27157,4.257138729100452e+17,Neutral,57.0,(ᴖ ᴗ ᴖ ❋)
27162,4.2571503365011866e+17,Neutral,39.0, idi kroz proxy
27163,4.25715108522623e+17,Neutral,56.0,"onokad me neko zarazi treš pesmom, pa mi se posle smeje što je često pevušim. -))"
27164,4.2571522959999386e+17,Neutral,57.0," miss bo 
ne mogu da se setim koja od vas dve je rekla da gotivi knjigu... ("
27165,4.2571535395692544e+17,Neutral,57.0,"ne znam za vas, ali ja cepam kajmak sa hlebom, a onda se bacam na kolace. stotko, evo me"
27166,4.257154509795656e+17,Neutral,57.0, imaju ti neki nastavnici koji me streljaju pogledom stalno
27167,4.257155510346998e+17,Neutral,56.0," prvi cas, prvi dan, prvi minut 
vadite sveske pisemo"
27170,4.257158730355876e+17,Negative,57.0,živote ko sve ima dečka...
27173,4.257165017995223e+17,Neutral,26.0, mobile proradio vam je cs u međuvremenu. hvala. iako mislim da nije u redu da postoji potpuna nemogućnost kontaktiranja ostog ceo dan.
27175,4.257167837570253e+17,Neutral,39.0,  i koliko gresaka ste nasli
27184,4.257178387968205e+17,Positive,46.0, tako i ja rezonujem... ) cak mogu reci da je ovo prilicno ukusno...
27186,4.257182933754839e+17,Positive,26.0,   taja ne srećan ) pa da bude kompletan
27187,4.2571835427641344e+17,Neutral,26.0,"jos jedna pobeda jovice spajica u nizu.. 1. mojstir extreme trail run 2014.. ko sme, taj moze.."
27188,4.2571845292641485e+17,Neutral,39.0,ovako dijalog u nekom buducem balkan ekspresu sta kaze? poceli pregovori.sta? poceli pregovori.sta? poceli pregovori...
27189,4.2571852538762035e+17,Neutral,56.0, srbija je danas zvanično započela pregovore o članstvu sa eu.
27190,4.257186557885481e+17,Neutral,57.0,ali umem da te volim ko nijedna
27191,4.2571884824376525e+17,Neutral,57.0,i ekskluzivno sa priprema za live emitovanje xfactoradria )
27193,4.2571896139391386e+17,Neutral,56.0,"dobro danas me je iznerviralo njih cetvoro, to je mali broj za moje proseke."
27194,4.257191525660959e+17,Negative,57.0,na koju god slavu da odem nogar od stola me ne zaobilazi.. nesreca
27195,4.2571924993265664e+17,Neutral,57.0,umesto da ucim kromvela ja pretrazujem internet u nadi da na nekom falultetu moze da se studira maloletnicka delikvencija ili tako to
27197,4.257195078651986e+17,Positive,46.0,kupila mi mama jednu prelepu maramu
27199,4.2571997936368026e+17,Neutral,26.0," mora se priznati da je ministar ostao uspravan, sto je ovde retkost"
27201,4.2572022418978816e+17,Neutral,39.0,"  na ovo mora da se udari na šalu, jer je u suprotnom očaj..ja sam zato čestitala sa pesmom nevera moja bio si,zabluda…"
27202,4.257204011265188e+17,Neutral,57.0, krecemo xfactoradria glasajte  makovsky  hecimovic  a na aplikaciji anketa ko je bio najbolji veceras?
27203,4.25720481250304e+17,Neutral,57.0, jel mogu nesto da ti uradim?
27206,4.257206521556009e+17,Neutral,57.0,"' sta sam uradio osim sto sam te stitio i voleo? ' joooj 
boran"
27207,4.2572068809199206e+17,Positive,57.0,radosna vest za domaćice šveđani napravili posuđe koje se ne pere i ne lomi!  svedska zanimljivost
27209,4.257208204810281e+17,Negative,46.0," što me podseti na to?
šta je našla u njemu, ja mnogo bolje izgledaaaaaaaaam.. 
'("
27210,4.2572124684078285e+17,Neutral,39.0, kristina upravo pitala katarinu šta peva. mislim da svi znamo odgovor... d
27213,4.257214302954537e+17,Positive,39.0,čovekov najbolji prijatelj. zbog ove reklame ćete poželeti da zagrlite svog psa
27214,4.2572159058497126e+17,Positive,57.0, slatkica oduvek je ta vasa ustanova bila funfunfun
27215,4.2572167175693926e+17,Negative,57.0,ana mihajlovski je tako voditeljka velikog brata i ničega više
27216,4.257217676680888e+17,Negative,57.0,istorijski dan za srbiju. ili ti otvoriše se vrata pakla.
27217,4.2572183681960346e+17,Neutral,56.0,"liberalizacija viza za kosovo za godinu, dve... izvestilac evropskog parlamenta za kosovo urlike lunaček izja..."
27220,4.257220549111972e+17,Positive,57.0,  jedno    mathers jao jao ahahah&lt;3333333333333333333333333
27221,4.2572215166121984e+17,Positive,46.0," živi nismo da saznamo! "" paaa da vidimo ko vodi veceras xfactoradria"""
27224,4.257227060010271e+17,Neutral,26.0,"bole me očiii,jao"
27225,4.2572284708481434e+17,Neutral,39.0,jeste da su devojke mnogo zahtevne al muskarci su mnogo vise!
27227,4.257230846627922e+17,Negative,57.0,produkcijo šta smo se dogovorili za ilmine brčiće xfactoradria
27229,4.2572323716808704e+17,Neutral,56.0, macka  imate li one osobe koje uvek zovete po prezimenu pa vam bude čudno kad se toj istoj neko obrati po imenu? i ja.
27230,4.257233273871483e+17,Negative,57.0,"talentovan sam umetnik; daljinski upravljač je ispao sa stola pravo u punu čašu kisele vode, koja se zatim prevrnula i polila tablet."
27232,4.257235891247186e+17,Negative,57.0,"koleginica jao svi smo bledi, samo ovo da prođe, bla bla
ja mrš mamu ti tvoju, ko bre bled? možda ti. ja nisam!"
27233,4.25723696503083e+17,Positive,46.0," cestitam, cestitam. svaka cast, divno. veliko i zasluzeno priznanje."
27235,4.257240286873641e+17,Neutral,26.0," nisi u toku sa promenama u srpskom društvu, arbanasi su postali šiptari a sada su albanci"
27236,4.257240928857825e+17,Negative,26.0,šta uradiše stilista i frizer od ilme? wtf? xfactoradria
27240,4.2572426185752166e+17,Neutral,57.0,ilma pa danijel i ostali ne moraju ni da pevaju )
27242,4.257243844486267e+17,Negative,56.0,"koliko talenata je propalo zato što su upisali medicinu.
xfactoradria"
27243,4.257244170086113e+17,Neutral,57.0," mislis da cu da gledam kampanju, možda, jedino kao humoristicki program )"
27244,4.257244634944635e+17,Negative,57.0, molim ove iz xfactoradria da ne pustaju fake aplauz. jebem mu zivot!
27245,4.257245268284703e+17,Negative,57.0,ae šta vam je jebo te dete od 12 ili 13 godina kolko već ima ne treba da razmišlja o skidanju brkova aloe
27246,4.257245937234125e+17,Positive,46.0,ovo dete je nenormalno!!! ilma je cudo! xfacoradria
27247,4.257248533965701e+17,Negative,39.0," ali jedna stvar je prilično sigurna ovde u raznim poljima, sistem reaguje tek kad ljudi krenu da ginu"
27248,4.2572495401793946e+17,Neutral,26.0," nije da nije bilo kampanja, mada ne nešto preterano uspešnih"
27249,4.257250233036513e+17,Positive,26.0, pizzaholic sjajno bi se slagao sa mojim živkom &lt;3 živko voli da jede bombone
27250,4.2572509570154086e+17,Neutral,39.0, šta je bilo sa onim psima što ih ti hraniš? lampica )
27251,4.257251448423752e+17,Negative,56.0,zašto kristina kovač nosi kacigu zelenog moćnog rendžera oko vrata? xfactoradria
27252,4.2572530790855475e+17,Neutral,57.0,najviše volim da obučem tvoj zagrljaj ...
27254,4.257254257894482e+17,Positive,57.0," tim pre, priznanje jos vece. veoma sam srecna zbog tebe. vidis, u ovoj zemlji se ipak ceni rad i znanje. divne vesti se nastavljaju"
27255,4.257254985312543e+17,Negative,56.0," jos kad me pomene ova pacenica sto ima tri tvita na dva udisaja , ta zena bas ima tvitogoreju siparicau40 zaludneliz…"
27256,4.257255667428434e+17,Negative,57.0,"umesto falširane, užičani piju flaširanu vodu!"
27258,4.257257157165097e+17,Neutral,57.0," realnost, hahaha znam da ćeš da me prebiješ"
27259,4.2572575091051725e+17,Positive,46.0,žiri pred zauzimanje pozicija! bina izgleda fantastično! xfactoradria
27260,4.25725937590997e+17,Positive,39.0,zasto ne smisle neki sou za nas koji propadamo u skoli i da nam se pomogne da dodjemo do dobrog posla bez skole ♥♥
27264,4.257262650990264e+17,Positive,56.0,ovo mi je jedna od omiljenih pesama. xfaktoradria
27265,4.2572629983206195e+17,Negative,57.0, mozda je jadnik daltonista..
27266,4.257263694155653e+17,Positive,57.0, sestre su da se obozavaju.
27268,4.2572644149468365e+17,Neutral,56.0,probudih se tacno na vreme za xfactoradria
27269,4.257265025889157e+17,Negative,57.0,doktori ocigledno nisu primili infuziju. ako me razumete 😂😂😂 xfactoradria xfactor
27272,4.257266677522227e+17,Negative,46.0,upropastishe mi pesmu .ne mogu xfactoradria
27275,4.2572702147464806e+17,Negative,26.0,"zelim da slusam cesaricu 2x uzastopno, koliko zelim da mi se otvori novi cmar na celu..."
27276,4.257271163997512e+17,Negative,39.0,opet treba da slusam cilega zivota??? xfactoradria
27277,4.257271520727204e+17,Negative,56.0,ovaj fake aplauz je tako bljak! xfactoradria
27279,4.257272647778632e+17,Negative,57.0,produkciji oduzeti licencu xfactoradria
27282,4.2572743912628224e+17,Neutral,57.0, bore kci mnogo je smesnije ako zamislis da asja peva zagrli
27283,4.257274729243935e+17,Negative,57.0," moja majka da je videla sad ovo, otplivala bi u moru sopstvenih suza ("
27284,4.257275137936712e+17,Negative,57.0,upalih slucajno xfactoradria zastrasujuce iskustvo - na celu sa anom mihajlovski wtfhashappened
27285,4.2572755373183795e+17,Positive,46.0,"meni mama kaze da pevam u sebi, a bolje pevam od ovih toliko"
27286,4.257276836965335e+17,Negative,39.0," youngrapunzel  kad neko kaže izvinuo umesto izvinio dobijem epileptični napad, 2 infarkta eventualno prerežem vene kašikom"
27287,4.257277104767918e+17,Neutral,26.0,"niko nece da me razume kad kazem da me armin i marko podsecaju na harry-a. markovo ponasanje, a armin, ne. niko nece razumeti."
27291,4.257278477819085e+17,Neutral,57.0,sednica sb un o kosovu 10. februara u njujorku
27293,4.257279485416612e+17,Positive,57.0,a tviter štuca ) divno je bilo druženje  i da ponovimo što pre )
27294,4.257279845036196e+17,Neutral,56.0,kazem da vise necu ici u xl i sve vise vremena provodim u istom
27296,4.257280649671721e+17,Neutral,57.0,hiljadu tristo sedma pauza od učenja danas
27298,4.2572814837088666e+17,Negative,46.0, ja kontam da sve ovo sabotira slavko kalezic xfactoradria
27299,4.257283454738145e+17,Negative,39.0,smišljanje plana kako negog da sjebeš kao stil života
27300,4.257283869802537e+17,Positive,26.0," a, ne, ne tako... tu ide onaj deo ""...i ishejtovasmo je namrtvo"" )"
27301,4.2572841533415834e+17,Neutral,26.0,ziri i ja ocigledno nismo slusali istu pesmu xfactoradria
27303,4.257285482680402e+17,Negative,56.0,"realno, funkcionalni nacin da smrsam jeste ovaj sto ne mogu da jedem zbog zubara i bolova."
27304,4.25728613389185e+17,Neutral,57.0, zvoncica    nema ga nesto da zove...verovatno pije kafu sa dacom -d
27306,4.257287274449101e+17,Negative,57.0, vazno da vam cd sa nasnimljenim aplauzom ne preskace xfactoradria
27307,4.257287658437591e+17,Neutral,56.0,neka neko peva nesto od doris pa da ni ona nikad ne dodje xfactoradria
27308,4.2572880761063014e+17,Negative,57.0,"makni mi se anaaa, kuku na šta ličiš. xfactor"
27311,4.2572894172349645e+17,Negative,46.0,izbor pesama je presraman. dajte malo zivosti xfactoradria xfactor
27312,4.257291849801564e+17,Neutral,39.0," petak, k'o što je trebalo"
27314,4.257293544971551e+17,Neutral,26.0,"imaš ženu,vrati stan.."
27315,4.2572944023751066e+17,Negative,39.0,bertans odlazi iz bilbaa zbog toga sto ga ne placaju ... i dolazi u kkp ... crnjak -d
27319,4.257296107653243e+17,Neutral,57.0,alkoholizam kao novi pravac u umetnosti
27323,4.2572985167774925e+17,Positive,57.0," prsta dosta su nas i pomagali, divan narod"
27324,4.2572990514673664e+17,Positive,46.0,"volim ja anu mnogo, ali sta joj je sa osmehom xfactoradria"
27326,4.25730232751231e+17,Neutral,26.0,neko iskljuci bojler i tusirao sam se vodom ko iz cesme. sad se osecam kao crvena beretka.
27329,4.25730476993962e+17,Negative,57.0,a sada maid hecimovicc on i nije bas kullll (((( ))
27335,4.257308688300114e+17,Neutral,57.0,mislim da se zeljko lozi na maida xfactoradria
27336,4.25730888593195e+17,Negative,46.0, kao i iz oblasti bezbednosti
27337,4.257310351635456e+17,Positive,39.0, op op evo neko zna da se ponasa na sceni 👏👏 xfactoradria xfactor
27338,4.257310889890529e+17,Neutral,26.0,"sto mije bilo ovakvih dana dok sam spremao ispite nego sve cetri godine me je trerorisao miris leta, žena i koktela .... melanholija"
27340,4.257311894803579e+17,Positive,39.0,bravoooo  hecimovic  
27341,4.257312003264471e+17,Neutral,56.0,mislim da ovom maidu haćimoviću treba jedno 25cm pa da se smiri malo .... xfaktoradria
27343,4.257313066021192e+17,Negative,57.0, jovic  i ovaj utripovao da je zdravko
27344,4.2573138786257715e+17,Positive,57.0, the great eto kako se vlada scenom. to je meni pobednik! xfactoradria
27345,4.2573143955316326e+17,Positive,56.0,"  565.376 fanova na fejsbuk,stranici.svaka cast! )"
27348,4.257315801126789e+17,Neutral,57.0, možda u poslednjih deset tvitova.
27350,4.25731831380865e+17,Positive,39.0, twfanmily kako prozivaju ove u x faktoru!!! / znaci citam komentare i ne verujem
27352,4.257319032544543e+17,Negative,26.0,sad bar znam kako izgledaju bosanski fegetići koji onanišu na čolu! xfactoradria
27355,4.2573202608881664e+17,Neutral,57.0," imam. nisu svi divni, citajmo kako je napisano. ;) a ogroman procenat samo zna da biberi a nema pojma koliko je sve to pretesko."
27356,4.257320798723891e+17,Neutral,57.0," ako si dobar prema meni, biću dobar prema tebi, ako si smrad prema meni, biću smrad/veštica/kruela/ubica/čudovište prem…"
27357,4.25732139070804e+17,Negative,57.0,zamislite kad na ovu muku u xfactoradria dođe još jelena tomašević da podigne atmosferu...
27366,4.2573303179902976e+17,Neutral,56.0,"zavisnosti se ne leče, one se menjaju drugom zavisnoscu"
27369,4.257332539667292e+17,Neutral,57.0,jebote koje pesme će pevati kad bude nedelja osamdesetih?
27370,4.257333401558958e+17,Neutral,56.0,krevet je najudobniji u pola 8 ujutru.
27371,4.257333767344046e+17,Negative,57.0,ako ne gledam xfactor da li moj zivot ima smislaa?
27375,4.2573376203155866e+17,Neutral,39.0,"vest je da je bertans rekao da mu brat ne pregovara sa zvezdom. ne da će se vratiti u martu, što se znalo još pre hm više meseci."
27376,4.25733778854527e+17,Negative,26.0,jel hladno tamo u studiju kada ovako duva vetar? p xfactoradria
27377,4.257338572800082e+17,Negative,39.0," e jebes ovaj tvit, nisi pomenula ni pljeku ni giros"
27379,4.2573395968395674e+17,Neutral,57.0,okej stop...
27380,4.257340094745313e+17,Neutral,57.0,"bolje da pada sneg,nego ova kiša u januaru"
27381,4.257341130654679e+17,Positive,57.0,jel ste videli lepsu sliku
27382,4.257341607295058e+17,Negative,56.0,tamara tako dobro donosi i ove sranje pesme koje bi i emina umela da otpeva xfactoradria
27385,4.257343090439004e+17,Negative,57.0,ne vidim u radulovicevom intervjuu danasu pitanje o penzijama...mozda u sutrasnjem broju...
27388,4.2573460886953984e+17,Negative,26.0,danas je u skoli mogao infarkt da me strefi
27392,4.257349185727406e+17,Negative,57.0,"tamara mi je devojka koja fura brkove, nego je stavila pudera pa se ne vidi, a peva boze sacuvaj  xfactor"
27393,4.2573499672142234e+17,Negative,57.0, je l opet objavljuju ko je najgledaniji? mislim steta da ne pominju vise puta dnevno
27394,4.257350839251763e+17,Neutral,57.0,je l' može produkcija da obavesti kikija da je 2014. god xfactoradria
27395,4.2573514270417306e+17,Neutral,56.0,zivot mi prodje u trazenju parking mesta
27396,4.257351810862367e+17,Negative,57.0,"tv na mute, jer haris ćato. xfactoradria"
27399,4.257353498776289e+17,Positive,46.0, kada su reklame a ti install -)
27401,4.2573559664531046e+17,Neutral,26.0,ja sam haris ćato
27405,4.257357988568924e+17,Positive,57.0, bravo za pesmu čola
27406,4.2573582279378944e+17,Neutral,57.0,odakle mi je poznata ova pesma??? xfactoradria
27407,4.257358799202058e+17,Negative,57.0,nije mi ubedljivo kad dete koje se još ne brije peva pesmu za čoveka od godina i iskustva. xfactoradria
27410,4.257360376214487e+17,Positive,57.0,obožavam ovu pesmu ♥ xfactoradria
27413,4.257363501813801e+17,Positive,39.0,vidim da tw ovih dana sam fejvuje i unfejvuje u moje ime. najs
27415,4.2573645800853094e+17,Neutral,26.0,"ja sam inace sasvim ok, ako si to hteo da znas..."
27417,4.2573654033434624e+17,Neutral,56.0,'el vi znate da mi silujete interakcije? jeste li svesni toga?
27418,4.257365998599004e+17,Neutral,57.0,"ponovo radi bioskop, imam tri predloga, neki gledam veceras.
citam vas ujutro uz n.macuru. ona ce mi kaze sta ste nocas radili"
27420,4.2573667414943334e+17,Neutral,57.0,"cedo ostaces i ti baba devojka, ljubi te majka xfactoradria"
27421,4.257367178918134e+17,Neutral,56.0," razlika izmedju harisa i ilme je samo u brkovima, ilminim nazalost xfactoradria"
27422,4.257368078596383e+17,Negative,57.0,"samo mu krst fali na glavi, slako groblje ima krst xfactor"
27423,4.257368489134981e+17,Positive,57.0,"ne znam stvarno, volim da sedim sama i da razmišljam"
