,TweetID,HandLabel,AnnotatorID,Tweet
46244,4.462134953279775e+17,Positive,33.0,iskopčani petak ovog puta je u četvrtak u rock klubu ribnjak  via  muzika zagreb
46245,4.462135540817633e+17,Neutral,33.0,krenuli s prikupljanjem suradnika za hr. za svaku županiju tražimo jednog izvođača radova odnosno montera popgips...
46246,4.46213646725972e+17,Negative,33.0, bukna p kao preskupo ;-(
46247,4.462136813583319e+17,Positive,33.0," o, da, tamo ima lijepih mjesta. npr. na dijelu lopara prema golom otoku ima više prekrasnih uvala."
46248,4.462137030722396e+17,Positive,33.0,darujemo dvije od ovih krasnih narukvica! škicnite brzo na ovaj link i pogledajte kako jedna od njih može biti...
46251,4.462138022633226e+17,Positive,33.0,imamo poklon ulaznicu za rockabilly showdown u  s marc &amp; the wild ones! zovi jutarnjikuršlus na 4655-333! )
46252,4.462138413458719e+17,Positive,33.0,večeras rokanje na good vibrations u vintageu!
46253,4.4621388776840806e+17,Positive,33.0, večeras rokanje na good vibrations u vintageu!
46254,4.462140859744297e+17,Positive,33.0,kinda - sodoma i komora (video teaser)  // sluzbeni video vani 23.03. premijerno na
46255,4.462141679055872e+17,Positive,33.0,aaaaaaand we're back. 400 mg brufena je počelo djelovati...
46256,4.462144447384248e+17,Neutral,33.0,"ima par udruga građana koje su zapravo predatori ubacuju ljude na pozicije u državnoj upravi, dobivaju povlaštene informacije i novac."
46257,4.462146657656504e+17,Negative,33.0,đizs kakvo jutro. c'mon. gimme a break...
46259,4.4621480283131085e+17,Positive,33.0,"medijski reketare, dobivaju projekte, po potrebi se prikazuju žrtvama, a prema vani kao spasitelji demokracije. udrugepredatori"
46263,4.462151329058652e+17,Positive,33.0,sviđa mi se videozapis  krewella - alive s usluge 
46265,4.462154010393354e+17,Positive,33.0,zemlje baltika - 14 dana autobusom - doliatravel  via 
46267,4.462154967579648e+17,Positive,33.0,norveški fond utrostručio ulaganja u hrvatske tvrtke
46268,4.462157606925189e+17,Negative,33.0,"loše kombinacije kiselo voće i mlijeko, plodovi mora i vrhnje"
46269,4.4621605998586675e+17,Positive,33.0," zagreb (kultura) ako vas je put odveo u bruxelles, svratite danas u 1230h na izložbu hr umjetnika u ep"
46270,4.462161276186296e+17,Positive,33.0,zagrebački tramvaj na zalasku sunca. zagreb croatia photo by
46271,4.462162240250962e+17,Negative,33.0," 708 pa koliko nepraktičara predaje,  to je sasvim normalno."
46272,4.4621626428583936e+17,Negative,33.0,"na franku miru se itekako vidjelo da je bio u bitci

*video*"
46274,4.462162867425403e+17,Neutral,33.0,"post festum konferencije weboo je ovdje, jeste ga pročitali?"
46275,4.462165752854856e+17,Negative,33.0,   pih kava. mene zovite kad bude pivo u igri. cc  maja
46276,4.4621663335141786e+17,Positive,33.0,"u četvrtak, 20. ožujka, u kineskom paviljonu zagrebačkog velesajma priprema se dvostruko slavlje - cosmopolitan..."
46277,4.4621673267254886e+17,Positive,33.0, tourist zagrebački tramvaj na zalasku sunca. zagreb croatia photo by
46280,4.462168990186332e+17,Positive,33.0, operacija windigo i inficirani linux poslužitelji  ^mp
46281,4.462170109013115e+17,Positive,33.0,[posao] lidl hrvatska zapošljava osobu na poziciji regionalni voditelj prodaje (m/ž) za istra kvarner dalmacija
46283,4.462170450852618e+17,Negative,33.0,gotovani. mrš. imaš mozak. imaš google. imaš ruke. j e b o t e. mrcusumeuzrujalidanas
46287,4.4621745858072986e+17,Negative,33.0,"oprez, gmailom kruži nova prijevara"
46288,4.462174658704179e+17,Negative,33.0," ja sam tako nevažan da je govoriti o prozivanju skoro na rubu optužbe) ne,samo primjećujem i usudio sam se napisati poznato."
46289,4.462175312928031e+17,Positive,33.0,urarska invazija googlea lg i motorola najavili pametne satove  via  hr
46290,4.4621758073144525e+17,Negative,33.0,aj da vidimo kakvog je okusa zdravi zivot...
46291,4.462176960538542e+17,Negative,33.0," neće bit to, sigurno!"
46292,4.4621771997394944e+17,Negative,33.0,"oprez, hakeri pokušavaju upasti u vaš gmail!"
46293,4.4621774818023834e+17,Positive,33.0,croatia hvar villa petricic breakfast terrace view 1   croatia
46295,4.462177792772342e+17,Positive,33.0,"dragi naši, 

hvala vam na brojnim pristiglim inspirativnim fotografijama. natječaj koji je bio zamišljen kao..."
46297,4.462178344700805e+17,Negative,33.0," oprez, hakeri pokušavaju upasti u vaš gmail!"
46298,4.46217904082944e+17,Positive,33.0,superzabavne kampanje brenda abercrombie&amp;fitch prikazuju poznate face na jedan posve drugačiji način...
46299,4.462179902423081e+17,Negative,33.0," u preko 50.000 udruga ima stvarno važnih i super. no, ima nekoliko ""supervažnih"" kojih se i vlada boji."
46300,4.462180933928264e+17,Neutral,33.0,"  cekaj tek zvacem. al ljeto je blizu, sitost nije vise na prvom mjestu."
46301,4.4621818232467046e+17,Positive,33.0,"najave dana

hnk rijeka - istra 1961 pula 

svoj će prvi susret polufinala hrvatskog nogometnog kupa večeras (18..."
46304,4.462182360117535e+17,Positive,33.0,večeras 2000 početak 2045 dora maar 2125 londiner 2210 samosvjetlo 2250 gatuzo 2340 dj kneža
46305,4.462182769435648e+17,Negative,33.0,'hurem je pakosna i zlopamtilo i neće moći sama odgojiti kćer'
46306,4.462182793724682e+17,Neutral,33.0,2. pregled stanja u pravosuđu percepcija neovisnosti popravila se u 15 zemalja i smanjila u 12  eupravosuđe
46307,4.4621829030283264e+17,Positive,33.0,"individualni tečaj stranog jezika za djecu i odrasle - upisi u tijeku

jezici i engleski, njemački, talijanski,..."
46308,4.462184320157942e+17,Negative,33.0," moje jamranje nema veze s napadom iz min.fin., o tome isto nemam dobro mišljenje. uglavnom, prekritičan sam. i neozbiljan,no!"
46309,4.462186527452242e+17,Negative,33.0,"pijete li na javnom mjestu u rijeci, platit ćete 500 kuna kazne  rijeka kazna politikahr "
46310,4.462188017894195e+17,Positive,33.0,predstavljanje knjige mateja klemenčiča 'francesco robba'
46311,4.462188074055762e+17,Positive,33.0,film 'obrana i zaštita' najbolji na filmskom festivalu u ženevi
46315,4.462189916781568e+17,Neutral,33.0,mladež hrvatske demokratske zajednice austrijskim prijateljima organizirala je u petak primanje u hrvatskom...
46316,4.462192997920932e+17,Negative,33.0,"kako sam mogao napasti udruge? šta mi je bilo? 
dobro, zar zaista nismo u stanju vidjeti da uz brojne simpatične udruge postoji i kukolj?"
46317,4.4621939501081395e+17,Negative,33.0,evo samo primjera kako se to radi kod nas u državi i jos jedan dokaz kako se fotografije kradu gdje stignu a...
46318,4.462194264642683e+17,Negative,33.0,"ispitivali smo uzorak mlijeka iz menze, bas me zanima kaj pijemo xd"
46319,4.462194539453727e+17,Positive,33.0, prezentacija jpp-garaža u klaićevoj - gradonačelnij najavio od 1.4. jeftinije parkiranje 25-50% u…
46321,4.462195310366597e+17,Positive,33.0,studentski ožujak - za paintball! pokaži x-icu i dobiješ stotkicu!! svim studentima dajemo 100 kuglica gratis uz...
46323,4.462195998358487e+17,Positive,33.0,"gost na hr2 u emisiji ""pol sata gosta"" s voditeljicom natašom mikac"
46325,4.4621966665528934e+17,Negative,33.0," kako sam mogao napasti udruge? šta mi je bilo? 
dobro, zar zaista nismo u stanju vidjeti da uz brojne simpatične udruge postoj…"
46327,4.462197569796178e+17,Negative,33.0,"mrzim ovu državu i njihovo ""poticanje"" zapošljavanja koje ne samo da vrijeđa visoko obrazovane već i ponižava cjelokupni sustav obrazovanje."
46333,4.462200169551872e+17,Negative,33.0," ima par udruga građana koje su zapravo predatori ubacuju ljude na pozicije u državnoj upravi, dobivaju povlaštene informacije…"
46336,4.46220201579647e+17,Positive,33.0,mišo kovač ostala si uvijek ista 1975
46338,4.462202214820168e+17,Positive,33.0,večeras londiner nastupa u vintage industrial baru!
46339,4.462204389189345e+17,Negative,33.0,usprkos poruci u korisnickom pretincu maxtv i dalje ne radi 
46340,4.462208278315704e+17,Positive,33.0," hs little reminder u četvrtak, nakon simpozija, za izlagače i ostale studente ekskluzivno sviraju i tamburaju mokre gljive sc…"
46346,4.4622169146394214e+17,Positive,33.0," iako je rana prijava zavrsila, podsjecamo da upisi u lspr diploma program traju  popust za  hr …"
46347,4.462221129663201e+17,Negative,33.0,obuci suknju i dobit ćeš sve na lijepe oči.
46350,4.462222037893816e+17,Positive,33.0,"i mi razmišljamo o lijepim danima i festivalima, fale nam. da tuga brže brođe, i to festivalsko ljeto više dođe,..."
46351,4.46222228993364e+17,Positive,33.0,hvala svima koji su došli sinoć ! bilo je lijepo akusticirati među knjigama. mi bi još !!!
46352,4.462223974949192e+17,Positive,33.0,kako ispuniti očekivanja milenijske generacije? - ugostitelj.hr - web portal za ugostitelje
46354,4.462226056837898e+17,Positive,33.0," imaš tu lijepi jednostavni, a i dobro je mjesto za potražiti neki raskošniji; stranica je divna &lt;3"
46355,4.462227707208786e+17,Negative,33.0,"pogledajte kako se gubi godinu dana, rastu troškovi postupka i rastu kamate, a sudovi se opterećuju predmetima,..."
46356,4.4622282426535526e+17,Neutral,33.0,refleks je li dan mladosti bio totalitarna predstava?
46357,4.462228258927493e+17,Positive,33.0,zlatan vehabović u galeriji marc straus
46360,4.462229871179981e+17,Positive,33.0,"kao i obicno, slusajte svijet glazbe od 11 do 13 sati! ) ( hrt-hr 3)"
46361,4.462231495042785e+17,Positive,33.0,aq designs nagrađuje naše čitatelje s dvije narukvice.
46364,4.462234362650419e+17,Neutral,33.0, preko nekoliko puta
46365,4.4622396908007014e+17,Positive,33.0,"presretna obitelj nakon izlaska iz rodilišta &lt;3 

više fotografija u tiskanom izdanju časopisa story"
46367,4.462245661727826e+17,Positive,33.0,budimo ustrajni. )
46368,4.462245665880228e+17,Positive,33.0,"potomstvo će njegovo ostati dovijeka.
 
o ljubavi tvojoj, gospodine, pjevat ću dovijeka,
od pokoljenja do..."
46370,4.4622482052796006e+17,Positive,33.0, a ima i ova uspješnica  )     maja
46371,4.462248351912714e+17,Neutral,33.0,- da vidimo jesu li ovi s popustplusa objavili kakav dobar hotel u mordoru...
46372,4.4622586859606426e+17,Neutral,33.0,"31 borba
31 pobjeda
31 nokaut
deontay wilder
lako je preko no name boraca, moramo vidjeti kako diše protiv..."
46374,4.4622639610569114e+17,Negative,33.0,američke obiteljske organizacije ulažu stotine milijuna dolara u financiranje mržnje  antigay
46376,4.462270840764088e+17,Positive,33.0,"paintball izlet za ekipu s posla, iz kafića, s nogometa ili košarke?? igrajte paintball, a poslije se opustite uz..."
46377,4.462272547258573e+17,Positive,33.0,"samsung će 27. ožujka u zagrebu predstaviti galaxy s5, a tada bi trebali i saznati više o samom uređaju i detaljima dolaska u hrvatsku"
46378,4.462275090219172e+17,Neutral,33.0,varaždinski sud je zaprimio predmet o izručenju mustača
46379,4.46227673560277e+17,Positive,33.0,dalibor brun - nisi ti više crno vino
46380,4.462277159185367e+17,Negative,33.0,aspartam (1) jedna od najopasnijih supstanci kojoj su ljudi ikada bili izloženi!  hrvatska
46385,4.462278113515397e+17,Positive,33.0,"vegehop u  zdravi kutak, 22.03. od 1730 radionica sirove hrane rawfood zagreb"
46387,4.462283406479524e+17,Positive,33.0,"u ožujku paintball za srednjoškolce ista cijena i vikendom!!!!! cijena od 100,00kn po osobi (uključuje kompletnu..."
46389,4.462283432525865e+17,Positive,33.0,dodao sam videozapis  arena centar stilske igre 2014 na popis za reprodukciju na usluzi 
46391,4.462283439107031e+17,Positive,33.0,"ronaldo s dva gola ruši rekord messija, jese šest mjeseci 'out'"
46392,4.462284217486172e+17,Positive,33.0,pusa u obraščić za ljepši dan 󾠣󾌰
46394,4.462286064493732e+17,Positive,33.0,na obris zrakoplova naišli su tajvanski studenti pretražujući satelitske fotografije
46395,4.4622864059480064e+17,Negative,33.0,iduće krizno žarište
46396,4.462287754085171e+17,Neutral,33.0,brijanje s izbrijavanjem ) alanford  primjetio sam da mi dan podosta zavisi o kvaliteti jutarnjeg brijanja stopsujevjerju
46399,4.462292872054948e+17,Positive,33.0,"prljavo kazalište sa novom pjesmom ""tamni slapovi"" od 1930h u glazbenom showu dalibora petka na narodnom radiju!"
46402,4.462301426299945e+17,Neutral,33.0, zagreb 2. pregled stanja u pravosuđu percepcija neovisnosti popravila se u 15 zemalja i smanjila u 12  eupr…
46403,4.46230166323626e+17,Neutral,33.0," ahaaa, inače su kod faksa u onom stalno ta jedna obitelj, ja misla da si tam d"
46406,4.462302853323899e+17,Positive,33.0,"carskim rezom rođen novi hit jelene rozge, pjevačica uzima porodiljni  via  bar"
46408,4.4623035684109926e+17,Positive,33.0,2. hrvatski festival hrane i vina  zagreb
46409,4.462304711278879e+17,Neutral,33.0,milanović se vratio iz australije i odmah sazvao presicu  vladarh
46410,4.462304825066332e+17,Neutral,33.0,koliko si visok?
46413,4.462308382636933e+17,Positive,33.0,"večeras u 2015 multiplex cinestar donosi pravu poslasticu za sve ljubitelje baleta, vrhunac klasičnog baleta ""trnoružicu"". ne propustite!"
46415,4.462308583670006e+17,Neutral,33.0,"prava djece  petitions  raspravlja o peticijama iz uk, nizozemske, fracuske, poljske, grčke i španjolske od 9h"
46416,4.462308598681518e+17,Positive,33.0,kylie minogue je i s 45 godina gipka kao i na početku karijere
46418,4.4623100964296294e+17,Negative,33.0,"tisuću zgrada u vlasništvu a vi unajmljujete urede za 31 milijun kn? novi auti, novi velebni uredi! a građani - koji građani? "
46419,4.462314350712095e+17,Positive,33.0,"uz vrlo jednostavnu tehniku o kojoj nam piše tomislav tomić, life&amp;business coach, naučit ćete ponešto o sebi, ali..."
46421,4.462316842170655e+17,Positive,33.0,"u zagrebu na trgu bana josipa jelačića u ponedjeljak, 21. srpnja s početkom u 21,00 sat."
46422,4.462316932851466e+17,Positive,33.0,"imamo dobar izbor cijevi sjedala acor i zoom, pa čak i one za nježne guze ) sa amortizerom."
46423,4.462317183331369e+17,Positive,33.0,"mršavljenje na znanstveni način  - turbo cool i učinkovito ) geni o kojima ovisi vas izbor prehrane i tjelovježbe ,"
46426,4.462319576982487e+17,Positive,33.0,čestitke lijepoj mami &lt;3
46428,4.462320654327521e+17,Positive,33.0,purple day - ljubičasti dan - foto natječaj -   ucitelji
46432,4.462329103337636e+17,Negative,33.0," ma moj tvit je bio apropos danasnje utakmice i činjenice da manutd gubi 2-0. kao, nisam znao da još netko navija )"
46435,4.462331102175191e+17,Negative,33.0,mogla bi tečajeve iz psovanja držat.
46436,4.462333770797138e+17,Neutral,33.0,josipović raspisuje izbore za zastupnike eu parlamenta
46438,4.462334547582239e+17,Positive,33.0,sviđa mi se videozapis  neda parmac snimanje spota fora s mora s usluge 
46440,4.4623360350961664e+17,Positive,33.0,"sveta hildegarda
dole je link na kojem nešto možete pročitati o njoj, a ovdje je oko 115 njene glazbe koju je..."
46441,4.462337527345357e+17,Positive,33.0,o 18.03. zagreb trams at sunset
46443,4.4623455216050995e+17,Positive,33.0,"povodom blagdana svetog josipa - ovaj dan je proglašen i danom očeva, prema josipu!"
46444,4.462346409497354e+17,Positive,33.0,i'm at vlada rh (zagreb)
46445,4.4623465773952205e+17,Positive,33.0,lollobrigida feat. svi na pod! - opasne trudnice u spotu za novu pjesmu -
46446,4.462346775030989e+17,Negative,33.0,zašto vam je ovakvo vrijeme u srbiji
46447,4.4623512417089536e+17,Positive,33.0,"slovenski rocky danas u akciji, a sljedeći mjesec ga u ffc ringu čeka semtex"
46448,4.462353819490222e+17,Neutral,33.0,"jeste li se naspavali jučer? tko nije, trebao je, jer je jučer bio svjetski dan spavanja ) 

tonimilun"
46451,4.462354718706893e+17,Neutral,33.0,"zašto je važno ime tvrtke? evo što pokazuje primjer agencije , koju ste dosad znali kao - istudio"
46452,4.4623569815341056e+17,Positive,33.0,google ponovo zaobišao hrvatsku! ništa od filmova i glazbe za nas
46453,4.462357323621581e+17,Negative,33.0,"kako zmajlović ima obraza ovakve pizdrarije raditi , naočigled ??..."
46454,4.46235770261889e+17,Negative,33.0,državna zgrada nije dovoljna dobra za zmajlovića unajmljuje urede za 31 milijun kuna
46455,4.462358924881101e+17,Positive,33.0,laser tag (čitaj lejzer teg najbolja i najluđa zabava za klince svih uzrasta! u zagrebu i okolici samo u...
46456,4.4623589316716134e+17,Negative,33.0,moyesu ne vjeruju ni igrači od 1984. nisu preokrenuli 2-0...
46458,4.4623603360546406e+17,Negative,33.0," sigurno neće ništa pametno reći, kao i obično. nonsense"
46459,4.462361043839263e+17,Positive,33.0,a sve prije kiše
46460,4.4623622903025664e+17,Positive,33.0,novosadske punk legende slave 25. rođendan u zagrebu — rtl televizija
46461,4.462364094188872e+17,Positive,33.0,"nemam fb,14 godina treniram odbojku inace oblacim tajce trenorke uske i to sanse?  smeda kosa zeleno"
46464,4.462367073742643e+17,Neutral,33.0,kopiranje dnevnih u mjesečne radne listove
46465,4.462369334594355e+17,Positive,33.0,"kaleta apartments in split, croatia   croatia"
46466,4.46237240508031e+17,Negative,33.0,ova fora da moram pri kupovini karte upisati ime i prezime svake pojedine osobe za koju su karte je zesca debilana  hr
46471,4.462375702516449e+17,Positive,33.0,"vrijeme je za darivanje! )
djevojke iz grupe meritas objavile su novi album 'gle!', a krasi ga neobičan omot..."
46480,4.462384639949087e+17,Positive,33.0, tourist 2. hrvatski festival hrane i vina  zagreb
46484,4.4623858530635366e+17,Positive,33.0,pogledajte pobjednike ovogodišnjeg foto natječaja - sony world photography awards
46486,4.4623870166093414e+17,Positive,33.0,check-in ( tehničko veleučilište u zagrebu (tvz))
46493,4.462394180145316e+17,Positive,33.0,"legenda je otišla u legendu. 
posljednje zbogom vladimiru galoiću."
46495,4.462394821663949e+17,Positive,33.0,lorde pozvala obožavatelje da nose dugine boje u znak prosvjeda 
46496,4.4623958219177574e+17,Positive,33.0,želite li dobivati ovakve korisne savjete pretplatite se na  svedigitalno
46498,4.462396637168312e+17,Positive,33.0,"podne je

prije nego smo zaslužili, bog nas je ljubio. zato znamo da ćemo biti spašeni. ne po našoj zasluzi nego..."
46499,4.462397286698189e+17,Positive,33.0,"pet čitateljica osvojilo je ulaznicu za dvije osobe za spektakularni cosmov rođendanski party, modnu reviju..."
46500,4.462399496509399e+17,Negative,33.0,"očekujete li uskoro smjenu ministra financija slavka linića?

temadana [on air]"
46501,4.4624015184574464e+17,Positive,33.0,erste bond pripojen adriatic bondu
46502,4.4624018786604646e+17,Positive,33.0,tjedan solidarnosti sa crkvom i ljudima u bih u živjetiputnade u subotu od 1210.
46504,4.462402046436639e+17,Positive,33.0,zagreb kic glumačka radionica zijaha a. sokolovića
46506,4.462403806278738e+17,Positive,33.0,dokazali su teoriju pogledajte reakciju i sreću znanstvenika koji je čekao 30 godina
46507,4.4624038170579354e+17,Positive,33.0,dokazali su teoriju pogledajte reakciju i sreću znanstvenika koji je čekao 30 godina
46508,4.4624053481507635e+17,Positive,33.0,norvežani ukazali povjerenje dalekovod proizvodnji
46509,4.462408284289188e+17,Negative,33.0, ma neke sitnice jer sam često u mađi pa mi treba prijevod nekih rečenica d
46510,4.46240927112106e+17,Negative,33.0,prevarantu iz osvete poslao 29.305 sms poruka sa shakespeareovim stihovima!
46511,4.4624093012403814e+17,Positive,33.0,"danas od 2030h - susret zajednice mladih kao priprema za shkm u dubrovniku. tema""oruđe mira"". vidimo se!"
46513,4.462410249652347e+17,Positive,33.0,apartments dirsi - okrug gornji - croatia   croatia
46514,4.462410460500009e+17,Positive,33.0,apartments dvornik - split - croatia   croatia
46516,4.4624106078499635e+17,Negative,33.0,"e to je osveta )
 hr prevarantu iz osvete poslao 29.305 sms poruka sa shakespeareovim stihovima!"
46517,4.462410703396168e+17,Positive,33.0,nabava vozila za hitnu medicinsku pomoć -...
46518,4.462412797146808e+17,Neutral,33.0,show bizz dnevno izdanje - saznajte i pogledajte - jennifer lawrence “pjeva” ‘evil ways’ od santane i usput čisti...
46519,4.4624133298691686e+17,Positive,33.0,sony predstavio kacigu za virtualnu stvarnost za ps4
46523,4.462415645292831e+17,Neutral,33.0,"čega sve ima u dućanu? konjići od kristalne soli, izrezbareni cvijet koji sjaji, grumeni u staklenom trokutu..."
46524,4.4624186524788326e+17,Positive,33.0,"„tek smo počeli s eksperimentima, pričekajte malo i vidjet ćete što ćemo sve stvoriti s ovom tehnologijom.“"
46526,4.462420125019259e+17,Positive,33.0," hahaha &lt;3 a kad nemrem, moj najdraži &lt;3 malo ludila uvijek dobro dođe!"
46528,4.4624218201891226e+17,Positive,33.0,"paintball izlet za ekipu s posla, iz kafića, s nogometa ili košarke?? igrajte paintball, a poslije se opustite uz..."
46530,4.4624219156934656e+17,Neutral,33.0," je sve manje ""njemački"" brend  porsche  "
46532,4.462423276912927e+17,Negative,33.0,"ima žena koje nemaju iskustva u ovom području? rt "" potrebna zena sa iskustvom za rad u perionici vesa bianca."""
46533,4.4624250098312806e+17,Positive,33.0,što je sve dizajnirala alessandra ambrosio?
46534,4.4624269074602394e+17,Positive,33.0,lampe meditativnog ugođaja za svaki prostor...
46536,4.4624276703204966e+17,Positive,33.0, povoljno -3 -3
46543,4.46243392326869e+17,Positive,33.0,povijesni dan za hks!  31 student primio diplomu u živjetiputnade u subotu 1210
46544,4.462434175094825e+17,Positive,33.0,uskoro nagradna igra! dg pizzeria i soundset plavi donose ti fini gablec - jumbo pizza i piće onom tko bude...
46545,4.4624359058743706e+17,Positive,33.0,"rufuswainwright stiže u zagreb 2. travnja, poslušajte novi album, ""vibrate - best of"" ---&gt;"
46547,4.462436105355264e+17,Neutral,33.0,carrera muške - proatsale
46548,4.462439465034957e+17,Neutral,33.0,"zagreb aforizam dana ivo andrić - kada pamet zašuti…

dođu, tako, vremena, kada pamet zašuti, budala progovori,..."
46550,4.4624439135596954e+17,Positive,33.0,adidas u koji ćete se zaljubiti!
46551,4.4624466735375974e+17,Positive,33.0,gopro nas je još jednom impresionirao! pogledajte što se dogodi kad se sretnu superman i gopro kamera
46552,4.462448133406966e+17,Positive,33.0,"stigla je nova volimmeso galerija s instagrama!   feat. ,  i drugi! ) volimmeso"
46553,4.462448465717576e+17,Positive,33.0,guesthouse ikar hotel - velika gorica - croatia   croatia
46555,4.462448580390052e+17,Positive,33.0,apartments barbara - porec - croatia   croatia
46556,4.4624486283728486e+17,Positive,33.0,hotel arkada - stari grad - croatia   croatia
46557,4.462449757735117e+17,Positive,33.0,medvjedi na prijemu kod gradonačelnika grada zagreba u palači dverce medvescak khl zigzag
46558,4.4624518310631834e+17,Positive,33.0," meso stigla je nova volimmeso galerija s instagrama!   feat. ,  i drugi! ) …"
46559,4.462456938173727e+17,Negative,33.0,izigravanje demokracije
46560,4.4624577065701376e+17,Neutral,33.0,radnice kao robovi
46561,4.4624578250173235e+17,Neutral,33.0,trans aid croatia i ženska soba - centar za seksualna prava omogućili su prošli vikend održavanje prijeko...
46562,4.4624580210172314e+17,Negative,33.0," dijeli nove otkaze, ovaj put u t-systemsu  dt deutschetelekom  "
46563,4.4624609778755994e+17,Positive,33.0, dolazi nam samsung galaxy s5!
46564,4.462461783475528e+17,Positive,33.0,vukšić zastupnicima dajte dio svojeg paušala gladnoj djeci
46565,4.4624640944953344e+17,Neutral,33.0,šešnaest slavko
46566,4.462468960265175e+17,Positive,33.0,jedna lijepa beauty vijest )
46567,4.462469874917376e+17,Negative,33.0,"""ovaj izraelac, je li on cionist?"" - zabrinuta potencijalna posjetiteljica --&gt;  cc "
46568,4.46247138809217e+17,Neutral,33.0,vlada zorana milanovića na svojoj 126. sjednici održanoj 28. studenog prošle godine odobrila je fondu za zaštitu...
46569,4.462472312269087e+17,Positive,33.0,"grupni tečajevi stranih jezika - upisi u tijeku

pozivamo vas na upise do 21.03.2014. u ii. modul grupnih..."
46570,4.462472380133212e+17,Neutral,33.0,"""liberalno-graditeljskog lobija"""
46571,4.462472988852511e+17,Neutral,33.0, ajde kada si vec tamo pitaj kada ce google apps useri moci koristiti youtube i hoce li uskoro biti omogucena monetizacija?
46572,4.4624734772791296e+17,Positive,33.0,"naša radionica ""intro"" ove subote u županji, klub mkc. gosti autori mario vestić &amp; branimir jovanovac"
50088,4.57905621745279e+17,Negative,33.0,"   uz takvu tajnicu, jadna ti..."
50089,4.5790570259890176e+17,Positive,33.0,    ocemo ic skupa na ligu prvaka. znam par super birceva u budimpesti clubbing szimpla
50092,4.579061303424041e+17,Neutral,33.0,    super. it's a date. tko vozi?
50094,4.57906535013036e+17,Neutral,33.0,"    ne ne moje kolegice su tajna, ali uglavnom su kolege )"
50095,4.579066396353618e+17,Negative,33.0,stvarčina! np the beatnuts - watch out now  via 
50096,4.5790690039146086e+17,Positive,33.0,sretanuskrs kreativci! nemojte pretjerati z jajcima..
50098,4.579077728192717e+17,Neutral,33.0,"ništa nije crno bijelo, osim jina i jana ;)"
50100,4.579082597779374e+17,Negative,33.0,    jelena zna o hokeju kao kreso o zenama dakle nista )
50101,4.5790850115137536e+17,Neutral,33.0,"“nije ovdje... uskrsnuo je!”
(mt 28, 6)

u uskrsu bog objavljuje sebe samoga,
svoju snagu – jaču od snage smrti –..."
50102,4.579087161475809e+17,Positive,33.0,"    jelena, ti si mi bas super. ajmo na kavu, bez dompe."
50103,4.579088741008712e+17,Neutral,33.0,    tko je bags i samo ti pisi. ne trazi isprike. excuses are for losers.
50104,4.579092096661832e+17,Negative,33.0,    nemrem sutra vec imam dogovoreno!
50108,4.579116442541302e+17,Positive,33.0,uskršnji motivi! ) sretanuskrs
50112,4.579132025886597e+17,Neutral,33.0,"razmatranje nedjelje uskrsnuća gospodinova

na stranici"
50117,4.5791498664047e+17,Negative,33.0,"     noup, moj pero sigurno povijest ne predaje )"
50119,4.5791520739508224e+17,Positive,33.0,   saznati ćeš sutra strpljenspašen
50120,4.5791531023518925e+17,Neutral,33.0,"u slavoniji svi imaju staju. i iza zgrade, umjesto podzemnih garaža"
50121,4.579153757120758e+17,Positive,33.0,seve slavila uskrs u jeruzalemu
50125,4.579181542375424e+17,Positive,33.0, osvojila svoj prvi wta turnir  vekić wta tenis
50126,4.579183840770253e+17,Neutral,33.0,obama planira primijeniti modificiranu strategiju georgea kennana prema putinu  putin obama kennan 
50127,4.5791885528193434e+17,Positive,33.0,sretan uskrs! happy easter!
50129,4.579192103125688e+17,Positive,33.0,budu na bermudu stjepan bi htio ići na 'ekspediciju života'
50130,4.579196551566664e+17,Positive,33.0, sretan vam feel good uskrs! uskrs feelgood
50134,4.5792154584405606e+17,Neutral,33.0,"poslije ovakvih golova sterlinga, tesko da mogu ne-osvojiti prvenstvo. a stvarno bi volio.... "
50135,4.579221217345823e+17,Neutral,33.0, probaj gorivo natočiti
50138,4.579233427426058e+17,Neutral,33.0,postat ću vjernik... da se obratim bogu...  list investicijski plan hdz-a nova radna mjesta donose...
50140,4.5792424246234726e+17,Negative,33.0,nevjerojatno blizanci (7) tukli otmičara sve dok ih nije pustio
50143,4.5792499374229914e+17,Negative,33.0,nikada nećete pogoditi koliko oni imaju godina! &gt;&gt;
50144,4.5792594878111334e+17,Positive,33.0, hrvatska tko vam u hrvatskoj može pomoći sa svim pitanjima vezano za erasmusplus program? saznajte na
50145,4.579268935355187e+17,Positive,33.0,"nakon 3 dana klijanja od 20g mung graha dobije se 115g grahovih klica za ubaciti u fini umak, varivo ili punjenje"
50146,4.579276002547589e+17,Neutral,33.0,"hrana, piva i flash gordon u hd rezoluciji"
50147,4.579281630502707e+17,Neutral,33.0,nova point-and-click avantura inspire me započela kickstarter kampanju
50151,4.579292752371016e+17,Positive,33.0,vekić bolja od cibulkove za svoj prvi wta naslov u karijeri
50156,4.5793073490559386e+17,Neutral,33.0,childhood memories. ) leteci medvjedici win )
50158,4.57931167115649e+17,Neutral,33.0,"nakon 20 sati kotrljanja busom, polusatna kavica u berlinu i onda još 5 sati... ako netko vidi nekakvu kičmu na..."
50162,4.579324059918336e+17,Positive,33.0," onda se za iduću godinu dogovori s , mene (nadam se) neće bit )"
